age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
51.0,231.0,1.0,,1.0,,,,1299.0,5099.1,9.0,2.0,,,0.0,0.0,,1.0,,,no
46.0,,11.0,999.0,,1.4,,,4962.0,,,1.0,3.0,,0.0,0.0,,0.0,0.0,,no
29.0,,,,0.0,,,-36.4,4857.0,,5.0,1.0,3.0,0.0,1.0,0.0,,1.0,,,no
,,4.0,999.0,0.0,1.4,,-36.1,4965.0,5228.1,,,1.0,1.0,,,1.0,,2.0,,no
,,1.0,999.0,0.0,1.4,93918.0,,4959.0,,,0.0,1.0,,,0.0,0.0,,4.0,0.0,no
,569.0,4.0,999.0,,,,,0.797,,,0.0,2.0,1.0,,,0.0,,0.0,0.0,yes
39.0,502.0,,,,1.1,,,,5191.0,0.0,,6.0,0.0,0.0,,,1.0,2.0,0.0,no
,111.0,,,,,93994.0,-36.4,,5191.0,3.0,,4.0,1.0,0.0,0.0,0.0,,1.0,0.0,no
31.0,,,999.0,,,,,,5228.1,,,4.0,,,0.0,,7.0,,,no
,,,999.0,,,93994.0,-36.4,,,0.0,,2.0,,0.0,0.0,,,3.0,,no
32.0,274.0,1.0,999.0,,1.1,93994.0,-36.4,,,,1.0,,,,,,,,0.0,no
54.0,,,,0.0,,,-42.7,,,,0.0,,1.0,,0.0,,0.0,,0.0,no
,86.0,,999.0,0.0,,93918.0,-42.7,,,0.0,,2.0,0.0,,,,0.0,0.0,0.0,no
,,3.0,999.0,0.0,,,,,,1.0,2.0,1.0,,0.0,0.0,,,,,no
53.0,,3.0,,,,,-36.1,,5228.1,,,5.0,1.0,,0.0,1.0,7.0,,,no
30.0,,1.0,999.0,,-0.1,,-42.0,,5195.8,,,0.0,0.0,0.0,0.0,1.0,,,0.0,no
50.0,,,999.0,,,93994.0,-36.4,,,,1.0,,0.0,,0.0,0.0,,2.0,,no
27.0,,,999.0,0.0,1.4,93918.0,-42.7,4963.0,,,,,,0.0,,1.0,,,0.0,no
32.0,196.0,,,1.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,,,,0.0,,0.0,2.0,,1.0,no
,,2.0,999.0,,1.4,,,,,1.0,0.0,,,,,,,2.0,,no
,,5.0,,0.0,,93918.0,-42.7,4962.0,,,,,1.0,0.0,0.0,,,1.0,0.0,no
,266.0,2.0,,0.0,1.1,,-36.4,,,3.0,1.0,,,1.0,,0.0,,3.0,0.0,no
47.0,127.0,,999.0,,1.1,93994.0,,4856.0,,,1.0,,0.0,0.0,0.0,,,3.0,0.0,no
29.0,,2.0,999.0,,-1.8,93075.0,-47.1,1405.0,,3.0,,,1.0,,0.0,1.0,5.0,,0.0,no
49.0,,,999.0,0.0,1.4,,,4967.0,5228.1,,,,,,2.0,,7.0,3.0,0.0,no
52.0,85.0,,999.0,,-1.8,93075.0,,1372.0,5099.1,2.0,2.0,4.0,,0.0,,1.0,5.0,,,no
,,1.0,,,1.1,,,,5191.0,1.0,,,1.0,0.0,,0.0,1.0,,,no
,,,999.0,,,,,4961.0,,0.0,1.0,,,1.0,,,,,,no
33.0,,,,0.0,1.4,93918.0,-42.7,4962.0,5228.1,0.0,,0.0,1.0,,,1.0,,2.0,,no
,,,999.0,0.0,,,-36.1,4965.0,5228.1,1.0,,,,1.0,,,7.0,3.0,,no
,115.0,,,0.0,-2.9,92201.0,,,,,,1.0,,,,,,,0.0,no
43.0,61.0,,,0.0,-0.1,93.2,,,5195.8,,,,,,0.0,1.0,,,,no
31.0,,,999.0,0.0,-1.8,,,,,,,,,,1.0,,,,0.0,no
33.0,,,,0.0,,93075.0,,,,,1.0,1.0,,0.0,0.0,1.0,,3.0,,yes
57.0,211.0,2.0,,,1.1,,-36.4,4856.0,5191.0,0.0,,,,,0.0,0.0,,,,no
,2462.0,,,0.0,1.1,93994.0,-36.4,4855.0,,1.0,1.0,3.0,,,,,1.0,4.0,0.0,no
,21.0,,999.0,,,93994.0,,4.86,5191.0,2.0,,,,,0.0,0.0,,,0.0,no
,,1.0,,0.0,,93994.0,-36.4,4.86,5191.0,5.0,1.0,3.0,,1.0,,0.0,1.0,1.0,,no
,61.0,1.0,,0.0,1.1,,,4855.0,5191.0,0.0,,,1.0,,,,1.0,1.0,0.0,no
,102.0,1.0,,0.0,,92893.0,,1327.0,5099.1,0.0,,6.0,1.0,1.0,,1.0,,,,no
,118.0,,999.0,0.0,-1.8,,,1327.0,5099.1,,,,1.0,0.0,,1.0,1.0,1.0,,no
34.0,,,999.0,,,93444.0,,,,,,4.0,,,0.0,1.0,7.0,,,no
44.0,374.0,,,0.0,,93994.0,,,5191.0,0.0,,,,1.0,0.0,,,3.0,,no
44.0,261.0,1.0,999.0,,,93444.0,-36.1,,,2.0,,,,1.0,0.0,,7.0,4.0,,no
,,1.0,,,1.4,,-42.7,4963.0,,,,,,1.0,,1.0,0.0,,,no
46.0,,,999.0,,-1.8,93876.0,-40.0,0.692,,,1.0,1.0,,,,,,1.0,0.0,yes
31.0,500.0,3.0,999.0,,,,,4963.0,5228.1,3.0,1.0,,1.0,1.0,,1.0,0.0,3.0,0.0,no
,244.0,,999.0,0.0,-0.1,,,4.12,,,0.0,,1.0,1.0,,1.0,,,0.0,no
,188.0,,999.0,0.0,1.4,93918.0,-42.7,,,,1.0,,1.0,,,,0.0,,0.0,no
,161.0,2.0,999.0,0.0,,93369.0,,,,1.0,1.0,,,1.0,,,3.0,0.0,,yes
,,3.0,4.0,,,94767.0,-50.8,1035.0,,,,2.0,1.0,0.0,0.0,,,2.0,,yes
,129.0,1.0,999.0,1.0,,,-47.1,,,1.0,1.0,1.0,,,,,5.0,,1.0,no
36.0,243.0,,,,-2.9,92469.0,,1029.0,,,0.0,3.0,1.0,0.0,,1.0,,3.0,,no
32.0,1145.0,,999.0,,,,,1327.0,,1.0,,4.0,1.0,,0.0,,,1.0,,no
,,3.0,999.0,0.0,-1.8,93075.0,-47.1,,5099.1,5.0,1.0,3.0,1.0,,,,,,,no
29.0,231.0,,999.0,,,92893.0,,,5099.1,3.0,0.0,,,0.0,,,,3.0,,no
43.0,,1.0,999.0,0.0,1.4,,-42.7,,5228.1,3.0,,,1.0,0.0,0.0,1.0,,,,no
50.0,,,999.0,,-0.1,,,4191.0,,,2.0,1.0,1.0,0.0,,0.0,2.0,,,no
,76.0,,999.0,1.0,,92893.0,-46.2,1313.0,,,,,,0.0,,1.0,,4.0,1.0,no
53.0,211.0,,999.0,,1.4,94465.0,,4959.0,5228.1,7.0,1.0,,,,0.0,0.0,,,0.0,no
41.0,,,,,1.4,,,,,,0.0,,,,,1.0,,0.0,,no
53.0,80.0,5.0,999.0,,,,,,5228.1,,2.0,1.0,1.0,,,0.0,,,0.0,no
29.0,89.0,,,0.0,,,-42.7,,,,,,1.0,,0.0,,,0.0,,no
,,1.0,,0.0,1.4,,-41.8,4961.0,5228.1,0.0,1.0,,0.0,,0.0,,,1.0,,no
28.0,437.0,,999.0,0.0,,,-42.7,,5228.1,,,5.0,,1.0,,,0.0,,,no
,,3.0,,,,,,,,,,3.0,1.0,,,,,,0.0,no
29.0,141.0,,,,-1.8,,-46.2,,5099.1,3.0,0.0,,,,0.0,,1.0,,0.0,no
43.0,,,,0.0,,93918.0,-42.7,4962.0,,,,3.0,1.0,,0.0,1.0,,,,no
60.0,154.0,5.0,,0.0,,93444.0,,,5228.1,2.0,1.0,1.0,,2.0,,1.0,7.0,,,no
39.0,175.0,,,0.0,,93994.0,,,,8.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,,,no
,125.0,3.0,999.0,0.0,1.4,,,,5228.1,3.0,2.0,,1.0,,0.0,1.0,7.0,,,no
,,3.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,2.0,,,no
27.0,,,999.0,,,92893.0,-46.2,1266.0,5099.1,,0.0,1.0,,0.0,0.0,1.0,,,0.0,yes
,291.0,1.0,,0.0,-1.8,92893.0,,,5099.1,0.0,0.0,,,,0.0,1.0,,3.0,0.0,no
51.0,,1.0,,,,,,4963.0,5228.1,,,,1.0,,0.0,1.0,0.0,,0.0,no
,332.0,1.0,,0.0,,94465.0,,4961.0,5228.1,,0.0,3.0,0.0,,,0.0,,,0.0,no
50.0,94.0,,,0.0,-0.1,93.2,,4153.0,,2.0,1.0,,,,,,,,0.0,no
40.0,383.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,,1.0,6.0,,,,0.0,1.0,2.0,0.0,no
,281.0,,,,,94465.0,-41.8,4864.0,5228.1,0.0,,0.0,,,0.0,,4.0,,,no
,59.0,,999.0,,1.4,94465.0,-41.8,4962.0,,,,,,,0.0,0.0,4.0,,,no
36.0,,,999.0,,,93444.0,-36.1,4965.0,,,,,,,0.0,1.0,,0.0,0.0,no
28.0,454.0,,999.0,1.0,-3.0,,-33.0,0.71,5023.5,1.0,,1.0,1.0,0.0,,,8.0,,,no
44.0,,7.0,,0.0,,93994.0,-36.4,4858.0,,0.0,,6.0,1.0,,,,,0.0,0.0,no
,,,999.0,,1.4,,-36.1,4965.0,5228.1,,,1.0,,,,1.0,7.0,0.0,,no
52.0,410.0,,,,1.4,,,,5228.1,0.0,2.0,,0.0,0.0,,,,,0.0,no
34.0,,,,,,93994.0,-36.4,4855.0,5191.0,,1.0,,1.0,0.0,0.0,,,4.0,0.0,no
36.0,192.0,20.0,999.0,0.0,,,-36.4,4859.0,5191.0,,,3.0,,,,,1.0,4.0,,no
37.0,136.0,1.0,999.0,0.0,-3.4,,,,,1.0,,,1.0,,0.0,,2.0,,,no
,,1.0,,,1.4,,,,5228.1,0.0,,4.0,,1.0,0.0,0.0,4.0,1.0,0.0,no
,277.0,1.0,999.0,0.0,,93918.0,-42.7,,,,,2.0,0.0,0.0,,,,4.0,,no
,,1.0,,,,,-36.4,,5191.0,1.0,,3.0,,0.0,1.0,,1.0,4.0,,no
,,2.0,7.0,,-1.8,,-46.2,,,,,,1.0,,0.0,1.0,,,2.0,no
48.0,90.0,1.0,,0.0,,93918.0,,,5228.1,,1.0,0.0,,,,1.0,,,,no
,,1.0,,,-3.4,92431.0,-26.9,,5017.5,,,1.0,,,,1.0,,,,yes
,474.0,,999.0,0.0,,93444.0,,,,,,0.0,0.0,1.0,0.0,,7.0,,0.0,no
39.0,,4.0,,,1.4,94465.0,,,,5.0,,0.0,,0.0,0.0,,,4.0,,no
,,,999.0,,1.4,94465.0,-41.8,,,,1.0,,,1.0,,,,3.0,,no
,,,999.0,,-1.8,,,,,1.0,0.0,3.0,1.0,,,,,,,no
58.0,92.0,1.0,,,,,,,,0.0,,0.0,,,,,9.0,2.0,1.0,no
,517.0,,,0.0,-1.8,,,,,1.0,,1.0,,0.0,,1.0,,0.0,,yes
41.0,,,999.0,0.0,1.4,93444.0,,,5228.1,11.0,,,1.0,1.0,,,,,0.0,no
,177.0,3.0,999.0,,1.4,93918.0,,,5228.1,3.0,,,,,2.0,,,4.0,0.0,no
31.0,364.0,2.0,,,1.1,93994.0,,,,,,,,0.0,,0.0,,4.0,,no
30.0,84.0,1.0,,,-1.8,92893.0,,,,6.0,,,1.0,,0.0,1.0,1.0,,0.0,no
28.0,,1.0,,0.0,,92843.0,-50.0,,5099.1,,,3.0,,,0.0,1.0,,4.0,,yes
,,,999.0,,1.4,,,,,6.0,,2.0,,1.0,0.0,1.0,,,0.0,no
42.0,20.0,,999.0,0.0,,,-36.4,4859.0,,,2.0,0.0,,0.0,0.0,0.0,,3.0,,no
32.0,392.0,3.0,999.0,0.0,,93.2,-42.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,3.0,,no
,,2.0,,0.0,1.1,,,,,0.0,1.0,2.0,1.0,0.0,,0.0,1.0,,,no
58.0,,3.0,,0.0,-1.8,93075.0,,,,,,6.0,1.0,0.0,0.0,,5.0,,0.0,no
,,7.0,,,1.4,93444.0,-36.1,,5228.1,,,1.0,1.0,,,1.0,,,,yes
40.0,117.0,3.0,999.0,,1.4,,,4964.0,5228.1,,,1.0,1.0,0.0,0.0,,7.0,4.0,0.0,no
38.0,157.0,1.0,999.0,,-0.1,,,,5195.8,0.0,1.0,2.0,1.0,,,1.0,2.0,,0.0,no
,,7.0,,,1.4,93918.0,,,5228.1,,,1.0,1.0,,,,,,,no
,,,,,1.4,93918.0,,4.96,,,,3.0,1.0,0.0,,1.0,0.0,0.0,0.0,yes
60.0,,11.0,,0.0,1.4,,,4963.0,5228.1,1.0,1.0,,1.0,1.0,,1.0,7.0,4.0,0.0,no
,,6.0,3.0,1.0,,,-46.2,,,8.0,1.0,,,0.0,1.0,1.0,1.0,,2.0,yes
51.0,,2.0,,0.0,,,-42.7,4963.0,,0.0,0.0,,0.0,,,,,,,no
30.0,,,,0.0,1.4,,,,5228.1,1.0,1.0,,0.0,0.0,1.0,,7.0,,,yes
47.0,229.0,,999.0,,1.1,,-36.4,,5191.0,0.0,1.0,,0.0,0.0,0.0,,1.0,4.0,,no
30.0,111.0,,999.0,0.0,,93444.0,-36.1,4964.0,5228.1,,0.0,1.0,,,,1.0,7.0,1.0,,no
,,1.0,,,,,,4859.0,5191.0,0.0,1.0,0.0,0.0,,,0.0,,,0.0,no
,252.0,4.0,,,,94465.0,,,5228.1,3.0,,,,,0.0,0.0,4.0,0.0,0.0,no
,,2.0,,0.0,,93918.0,-42.7,4957.0,5228.1,,,4.0,1.0,1.0,,,,,,no
,246.0,,2.0,,,,-40.0,,5008.7,,,1.0,1.0,,,,1.0,1.0,2.0,yes
32.0,,,,,1.4,93918.0,,,5228.1,1.0,,,,,0.0,,,1.0,0.0,no
,275.0,4.0,,,,93918.0,-42.7,4961.0,,1.0,,1.0,1.0,,0.0,1.0,,2.0,0.0,no
,,,999.0,,1.4,,,,,3.0,,1.0,1.0,0.0,,,7.0,2.0,,no
44.0,,,999.0,,,,-36.4,,,,,4.0,,0.0,1.0,,1.0,2.0,,no
,222.0,2.0,999.0,1.0,-1.8,,,1334.0,5099.1,10.0,,0.0,,,0.0,,1.0,3.0,,no
21.0,281.0,1.0,999.0,,,93918.0,,4963.0,5228.1,,1.0,0.0,1.0,0.0,,,0.0,,0.0,no
,73.0,,,0.0,1.4,,,4959.0,5228.1,5.0,1.0,3.0,,1.0,,0.0,,4.0,0.0,no
,184.0,,999.0,,1.4,93918.0,,,,,1.0,1.0,0.0,,,,,3.0,0.0,no
26.0,,,,,,,,,5228.1,1.0,,0.0,,0.0,1.0,,0.0,2.0,0.0,yes
,159.0,2.0,,,1.1,,,,5191.0,,,,0.0,,0.0,0.0,,3.0,0.0,no
55.0,,4.0,,0.0,,94465.0,,,,1.0,,1.0,1.0,,,,,,,no
,256.0,,,0.0,-1.8,,-46.2,1299.0,,,,,,,,1.0,1.0,,,no
29.0,,,,0.0,,,,1344.0,,9.0,,6.0,1.0,0.0,,1.0,1.0,2.0,0.0,no
,,7.0,,0.0,,,-42.7,,5228.1,3.0,0.0,,,,,,0.0,,,no
,,4.0,999.0,0.0,1.1,,,4.86,5191.0,1.0,,3.0,1.0,,1.0,0.0,1.0,,0.0,no
45.0,237.0,,999.0,0.0,,,-41.8,,,,0.0,0.0,1.0,,,,,1.0,0.0,no
44.0,,,999.0,,1.4,,,,,,1.0,6.0,,1.0,,1.0,0.0,3.0,,no
47.0,,5.0,,,,,-41.8,,,6.0,,4.0,1.0,,,,,,,no
53.0,,1.0,999.0,1.0,-1.8,92893.0,-46.2,,,,,,,0.0,,,1.0,3.0,,no
,,4.0,,0.0,1.1,93994.0,-36.4,,,3.0,1.0,4.0,1.0,0.0,1.0,,,0.0,0.0,no
,360.0,1.0,,0.0,1.4,,,,5228.1,,0.0,1.0,,,0.0,1.0,,4.0,,no
,,,999.0,,-0.1,93.2,-42.0,,5195.8,,1.0,6.0,1.0,,,1.0,2.0,,0.0,yes
42.0,,,999.0,0.0,1.1,93994.0,,4.86,,2.0,1.0,,,1.0,0.0,,1.0,,,no
,1504.0,,999.0,0.0,,,,4965.0,,1.0,,1.0,,0.0,1.0,1.0,,,,no
,98.0,2.0,999.0,,,,-36.1,4965.0,5228.1,10.0,1.0,,0.0,1.0,,1.0,,,,no
56.0,125.0,,999.0,0.0,1.4,93444.0,-36.1,,,1.0,,,0.0,,0.0,,7.0,,0.0,no
45.0,221.0,,,,1.1,93994.0,,,5191.0,,1.0,4.0,1.0,,,0.0,1.0,0.0,0.0,no
43.0,315.0,2.0,,,,,,,5191.0,1.0,1.0,,,1.0,,0.0,,2.0,0.0,no
29.0,,,,,,94465.0,,4959.0,,1.0,,4.0,1.0,,,0.0,4.0,,0.0,yes
39.0,,,999.0,,-0.1,93.2,-42.0,4191.0,,2.0,,,,0.0,0.0,,2.0,,0.0,no
,,,,,,92893.0,-46.2,1327.0,,,2.0,1.0,1.0,,0.0,,,1.0,0.0,no
31.0,,,999.0,0.0,1.4,,,4963.0,5228.1,3.0,0.0,,,,,1.0,,4.0,,no
45.0,,2.0,999.0,1.0,-0.1,,-42.0,,5195.8,,0.0,0.0,1.0,,1.0,1.0,,0.0,1.0,no
23.0,316.0,,8.0,2.0,-1.1,,,,4963.6,,0.0,4.0,,0.0,,,6.0,3.0,2.0,yes
46.0,,,999.0,,-1.8,,,1405.0,5099.1,0.0,,,,,0.0,1.0,5.0,0.0,0.0,no
,,,,0.0,-1.8,92843.0,,,5099.1,,,1.0,,0.0,,,,,,yes
,,,,0.0,,93994.0,-36.4,,5191.0,,1.0,,,1.0,0.0,,1.0,,0.0,no
,104.0,1.0,,,,93.2,,4021.0,,5.0,0.0,3.0,1.0,,,,,4.0,1.0,no
,108.0,,999.0,0.0,1.4,,-42.7,4962.0,5228.1,,0.0,,,,,,,,,no
,254.0,,999.0,0.0,1.4,,-36.1,,,,,,1.0,1.0,,1.0,,4.0,0.0,no
59.0,249.0,3.0,,0.0,,92893.0,-46.2,1259.0,5099.1,8.0,,1.0,,0.0,0.0,,,,,no
41.0,460.0,1.0,999.0,0.0,1.4,93918.0,,4962.0,,,1.0,5.0,1.0,0.0,,,0.0,,,no
,,,999.0,0.0,-1.7,94215.0,,0.84,,0.0,,,,0.0,,0.0,0.0,3.0,,yes
37.0,,,999.0,,-0.1,93.2,,,,3.0,1.0,4.0,1.0,1.0,0.0,,,,,no
32.0,54.0,3.0,999.0,,-2.9,92963.0,-40.8,1.26,,,1.0,,,,,1.0,4.0,0.0,0.0,no
,100.0,,999.0,0.0,,,-36.1,4966.0,,0.0,1.0,6.0,,0.0,,,,4.0,0.0,no
61.0,,2.0,,,,,,,,,,1.0,,1.0,0.0,,3.0,4.0,,no
,,2.0,999.0,0.0,,,-46.2,1259.0,,6.0,0.0,1.0,,,,,1.0,4.0,0.0,yes
25.0,354.0,1.0,,0.0,1.4,,,4.96,5228.1,,,4.0,,0.0,,,,,,no
59.0,2093.0,,999.0,0.0,,,-41.8,4962.0,5228.1,7.0,,0.0,,,0.0,,,,,yes
,,1.0,999.0,,,93994.0,,,5191.0,11.0,1.0,3.0,0.0,,0.0,0.0,1.0,,0.0,no
,,,999.0,0.0,,,-46.2,1266.0,5099.1,0.0,,,1.0,1.0,0.0,1.0,,1.0,,yes
41.0,258.0,2.0,6.0,,-1.7,,,,4991.6,,,3.0,,,0.0,1.0,,,,yes
44.0,,,999.0,,,93918.0,-42.7,4962.0,,,1.0,3.0,1.0,,0.0,,,0.0,0.0,no
33.0,,2.0,,0.0,-1.8,,-46.2,,,,,,,1.0,,,,,0.0,no
35.0,,,999.0,,1.4,93918.0,-42.7,4961.0,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,no
,96.0,1.0,,0.0,,92431.0,,0.744,5017.5,,,2.0,,1.0,,,9.0,,0.0,no
,79.0,2.0,999.0,,-0.1,,,4153.0,5195.8,,,3.0,,0.0,0.0,,2.0,,,no
,,,,0.0,-1.8,92893.0,,1334.0,,3.0,,,1.0,,0.0,,,3.0,0.0,no
43.0,164.0,,,0.0,1.1,,-36.4,,5191.0,,,,,2.0,,0.0,,3.0,0.0,no
,1505.0,,999.0,0.0,,93444.0,,4963.0,,,1.0,,1.0,,1.0,,7.0,,,yes
,,2.0,999.0,,,,,4866.0,,0.0,2.0,0.0,,0.0,,0.0,,,,no
,271.0,,999.0,,,,,,,,1.0,,,0.0,,0.0,,,,no
43.0,837.0,,,0.0,1.4,93444.0,,4968.0,5228.1,,0.0,1.0,,,,1.0,,,0.0,yes
,,4.0,999.0,,1.4,,-41.8,4864.0,,,1.0,,1.0,,,0.0,4.0,3.0,0.0,no
32.0,642.0,,10.0,,,,,1244.0,,,,3.0,,,0.0,1.0,,,2.0,yes
,577.0,,999.0,,,,-42.7,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,,yes
,57.0,,,,,,-42.0,4153.0,5195.8,2.0,,,,,,1.0,,2.0,0.0,no
29.0,408.0,,,0.0,,93.2,-42.0,,,,1.0,,,0.0,,1.0,2.0,,0.0,no
66.0,416.0,1.0,999.0,0.0,,93075.0,-47.1,,5099.1,10.0,,2.0,1.0,0.0,0.0,1.0,,1.0,0.0,yes
58.0,159.0,,,0.0,-0.1,,-42.0,,,7.0,,,1.0,,,,2.0,,0.0,no
,176.0,,,0.0,-0.1,93.2,-42.0,4021.0,,1.0,2.0,,,,,1.0,2.0,,0.0,no
,,,,0.0,-1.8,92893.0,,1334.0,,,,3.0,1.0,,0.0,1.0,1.0,,0.0,no
,,5.0,,0.0,1.4,93918.0,-42.7,,5228.1,0.0,,2.0,0.0,,,1.0,,,0.0,yes
50.0,132.0,,999.0,,1.1,93994.0,,,,6.0,2.0,,0.0,1.0,,,,4.0,,no
98.0,,,2.0,,-3.4,,,0.73,,7.0,1.0,,0.0,0.0,,,9.0,4.0,,yes
,130.0,,999.0,,1.4,93444.0,-36.1,,,3.0,,3.0,,,,1.0,7.0,2.0,0.0,no
,66.0,,,,,93918.0,,,,1.0,0.0,,1.0,1.0,0.0,1.0,,,,no
49.0,74.0,2.0,999.0,0.0,,,-36.4,4.86,5191.0,,1.0,,1.0,0.0,0.0,0.0,,,,no
22.0,88.0,,,0.0,,92431.0,-26.9,0.728,,,,,1.0,0.0,0.0,,9.0,2.0,,no
30.0,,4.0,999.0,,,,-36.1,,,,,1.0,,,1.0,,7.0,3.0,0.0,no
45.0,175.0,,999.0,0.0,,93075.0,-47.1,,,,1.0,,1.0,1.0,,,,4.0,0.0,no
,,1.0,,0.0,-0.1,93.2,-42.0,,5195.8,1.0,,,,1.0,0.0,,,2.0,0.0,no
,137.0,,,0.0,,93994.0,,4856.0,5191.0,3.0,,,1.0,1.0,0.0,0.0,,2.0,0.0,no
31.0,,2.0,,0.0,,93918.0,,,5228.1,5.0,0.0,1.0,,1.0,1.0,1.0,,,,no
49.0,182.0,,999.0,,1.1,93994.0,-36.4,4.86,,,1.0,,1.0,0.0,0.0,0.0,1.0,,,no
41.0,,2.0,999.0,0.0,,,-41.8,4866.0,5228.1,,1.0,,,1.0,,,4.0,1.0,,no
,153.0,9.0,,,1.4,,-41.8,,,0.0,,2.0,,0.0,,0.0,4.0,,0.0,no
37.0,,2.0,999.0,,,93.2,-42.0,4191.0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,no
,816.0,,,,,,-36.4,4857.0,5191.0,0.0,,0.0,,0.0,,,,,0.0,no
42.0,,,,0.0,,93918.0,-42.7,,5228.1,2.0,1.0,,,0.0,,1.0,0.0,,0.0,no
39.0,,2.0,999.0,0.0,,93918.0,-42.7,,,,,,,,0.0,1.0,0.0,,,no
57.0,,2.0,999.0,0.0,,94465.0,-41.8,,5228.1,3.0,,4.0,,0.0,0.0,0.0,4.0,1.0,0.0,no
43.0,,,999.0,,,93994.0,-36.4,,,,1.0,3.0,,1.0,0.0,0.0,,3.0,,no
51.0,,,999.0,0.0,,,-36.1,,,3.0,1.0,4.0,,0.0,0.0,,,3.0,0.0,no
,,,,,,93994.0,,,,,,3.0,1.0,,0.0,,1.0,2.0,,no
34.0,,,999.0,0.0,-1.8,,,,,1.0,,,,1.0,0.0,1.0,,,,no
35.0,116.0,,,0.0,,93444.0,,,5228.1,,,,1.0,1.0,1.0,,7.0,,,no
35.0,77.0,2.0,999.0,,,93918.0,,,5228.1,,,1.0,,,0.0,,,,,no
29.0,224.0,,,0.0,,,-46.2,,5099.1,9.0,1.0,2.0,0.0,0.0,,0.0,1.0,0.0,,no
,276.0,1.0,,0.0,-0.1,93.2,-42.0,,5195.8,,,,,0.0,,,2.0,,0.0,no
34.0,284.0,2.0,999.0,,1.4,,,,5228.1,10.0,,,,1.0,,1.0,0.0,,0.0,no
,,1.0,,,,,-46.2,,,1.0,,1.0,,0.0,,,,,0.0,no
54.0,,2.0,,,,92893.0,-46.2,1334.0,5099.1,,,1.0,1.0,,0.0,,,,,no
,,1.0,,,-3.4,,-29.8,,,7.0,,3.0,,,0.0,,6.0,4.0,,no
,,1.0,,,,93994.0,-36.4,,,,,,1.0,,,0.0,,3.0,,no
38.0,,,,0.0,1.4,,-42.7,4962.0,5228.1,0.0,,0.0,0.0,,,1.0,,,0.0,no
,152.0,,,,1.4,,,,5228.1,,,,,1.0,0.0,1.0,0.0,,0.0,no
37.0,,1.0,,,,,,1313.0,,,0.0,4.0,,0.0,,1.0,1.0,,0.0,no
26.0,,1.0,,,,,,,5017.5,,1.0,3.0,,0.0,,1.0,,0.0,,yes
,461.0,,999.0,0.0,,92893.0,-46.2,,5099.1,,,3.0,1.0,,1.0,1.0,,2.0,,no
,48.0,,,,,,,,5228.1,0.0,,,,,0.0,0.0,4.0,4.0,,no
30.0,178.0,,,,,93075.0,-47.1,1423.0,,1.0,0.0,,1.0,,1.0,,5.0,,,no
,,2.0,,,,93444.0,-36.1,4965.0,,,1.0,,1.0,,,,7.0,,0.0,no
,,1.0,999.0,0.0,-1.8,,-46.2,,,,0.0,,1.0,0.0,0.0,,,,,no
34.0,40.0,,,,-1.8,92893.0,,1299.0,,,,3.0,,,,,1.0,0.0,,no
32.0,247.0,2.0,,0.0,1.1,93994.0,,4856.0,,,0.0,3.0,,1.0,,0.0,,2.0,,no
,25.0,1.0,999.0,0.0,,,-40.3,0.822,,,1.0,,,,0.0,0.0,0.0,,,no
,,,,1.0,-1.8,92893.0,-46.2,,5099.1,1.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,no
,,8.0,,0.0,-1.8,92893.0,-46.2,1.25,,0.0,0.0,2.0,1.0,0.0,,1.0,1.0,4.0,,no
,172.0,,,0.0,,93918.0,-42.7,,5228.1,,0.0,,,,,,0.0,,0.0,no
,,2.0,,0.0,1.4,,-36.1,,,1.0,0.0,,,,,,,3.0,,no
37.0,522.0,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,,1.0,,,,0.0,,,,,no
28.0,138.0,4.0,999.0,,1.4,,-42.7,4961.0,,0.0,1.0,,0.0,,,0.0,,2.0,0.0,no
,128.0,1.0,,,,94465.0,,,,,0.0,,,,,,4.0,1.0,0.0,no
28.0,174.0,,,,1.1,,-36.4,4858.0,,,,,1.0,,,0.0,1.0,,,no
,314.0,1.0,999.0,,-1.8,93075.0,,1423.0,,0.0,1.0,,1.0,1.0,,1.0,5.0,2.0,,no
,163.0,1.0,999.0,,1.4,,-42.7,4962.0,,9.0,,5.0,,0.0,1.0,,,2.0,0.0,no
44.0,877.0,3.0,,,,92893.0,-46.2,1327.0,5099.1,0.0,,6.0,0.0,,0.0,1.0,,1.0,,yes
58.0,,4.0,999.0,,-2.9,,,,,1.0,1.0,,,1.0,,1.0,,2.0,,no
58.0,,1.0,999.0,,,,-36.1,4964.0,,,1.0,1.0,,,,,7.0,1.0,,no
